marca,anio,localizacion,kilometraje,combustible,distintivo_ambiental,garantia,cambio,carroceria,plazas,potencia,puertas,color,precio,vendedor,consumo_medio,certificado,fecha_extraccion,referencia,url,ruta_imagen
VOLKSWAGEN Passat Variant 2.0TDI EVO Business 90kW DSG7,12/2020,Madrid,86.017 km,Diesel,C,12 meses,Automático,Stationwagon,5 asientos,122 cv,5 Puertas,Plateado,19.990 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:31:25.807633,ref15516940,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-variant-2-0tdi-evo-business-90kw-dsg7-ref15516940,img/coches/15516940-0-246653701367c577465b6d43.09236371.jpeg
VOLKSWAGEN Polo 2.0 TSI GTI DSG,02/2020,Madrid,107.499 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,200 cv,5 Puertas,Blanco,22.490 €,"CLICARS MADRID
Profesional","Consumo medio
5,80
litros/100 km",No,2025-03-05 01:31:38.603107,ref15522585,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-2-0-tsi-gti-dsg-ref15522585,img/coches/15522585-0-275470518067c6f26525c0d9.76418733.jpeg
VOLKSWAGEN Tiguan Allspace 2.0TDI R-Line DSG 110kW,10/2021,Madrid,111.743 km,Diesel,C,12 meses,Automático,Todo Terreno,7 asientos,150 cv,5 Puertas,Blanco,29.990 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:31:49.016298,ref15497515,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-allspace-2-0tdi-r-line-dsg-110kw-ref15497515,img/coches/15497515-0-306169370567bf8eb8441443.62271064.jpeg
VOLKSWAGEN Polo 1.0 TSI Advance 70kW,06/2021,Madrid,40.458 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,95 cv,5 Puertas,Blanco,15.290 €,"CLICARS MADRID
Profesional","Consumo medio
4,60
litros/100 km",No,2025-03-05 01:32:00.521527,ref15521395,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-advance-95-ref15521395,img/coches/15521395-0-269911234967c6cddebdd452.72452542.jpeg
VOLKSWAGEN Passat 2.0TDI EVO Executive DSG7 110kW,12/2020,Madrid,121.010 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,150 cv,4 Puertas,Plateado,20.990 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:32:10.988990,ref15467487,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-2-0tdi-executive-dsg7-110kw-ref15467487,img/coches/15467487-0-376128421467b84ef908d5d6.19780259.jpeg
VOLKSWAGEN Golf 1.0 TSI Business Edition 81kW,10/2020,Madrid,67.168 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Azul,16.290 €,"CLICARS MADRID
Profesional","Consumo medio
4,80
litros/100 km",No,2025-03-05 01:32:22.303459,ref15425088,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-1-0-tsi-business-edition-110-ref15425088,img/coches/15425088-0-10519282067b06454deff38.03401708.jpeg
VOLKSWAGEN Passat Variant 2.0TDI Advance 110kW,07/2016,Madrid,105.814 km,Diesel,C,12 meses,Manual,Stationwagon,5 asientos,150 cv,5 Puertas,Plateado,15.990 €,"CLICARS MADRID
Profesional","Consumo medio
4,30
litros/100 km",No,2025-03-05 01:32:33.201375,ref15426031,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-variant-2-0tdi-bmt-advance-150-ref15426031,img/coches/15426031-0-14990741967b06453020bf0.14567494.jpeg
VOLKSWAGEN Touareg 3.0TDI V6 Premium Tiptronic Atmosphere 4M 170kW,11/2020,Madrid,119.813 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,231 cv,5 Puertas,Blanco,36.290 €,"CLICARS MADRID
Profesional","Consumo medio
7,00
litros/100 km",No,2025-03-05 01:32:44.000195,ref15429855,https://www.autocasion.com/coches-segunda-mano/volkswagen-touareg-ocasion/touareg-3-0tdi-v6-premium-tiptronic-4motion-170kw-ref15429855,img/coches/15429855-0-272473758567b06453ab4f36.87209901.jpeg
VOLKSWAGEN T-Roc 2.0TDI Advance DSG7,11/2020,Madrid,106.831 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Negro,"22.490 €
4%
21.490 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:33:25.574427,ref15404427,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-2-0tdi-advance-dsg7-1-ref15404427,img/coches/15404427-0-328711666867b0645269a714.25273615.jpeg
VOLKSWAGEN Passat Variant 2.0TDI EVO Business 90kW DSG7,11/2020,Madrid,103.733 km,Diesel,C,12 meses,Automático,Stationwagon,5 asientos,122 cv,5 Puertas,Gris,18.990 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:33:35.595729,ref15479527,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-variant-2-0tdi-evo-business-90kw-dsg7-ref15479527,img/coches/15479527-0-289441509567bc494d082177.60569762.jpeg
VOLKSWAGEN T-Roc 1.0 TSI Advance 81kW,03/2021,Madrid,94.400 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,109 cv,5 Puertas,Blanco,"18.490 €
5%
17.490 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:33:45.000363,ref15449080,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-1-0-tsi-advance-81kw-ref15449080,img/coches/15449080-0-246904011067b5a97bb8eb73.94580356.jpeg
VOLKSWAGEN Golf Variant 1.6TDI Ready2GO,12/2019,Madrid,159.842 km,Diesel,C,12 meses,Manual,Stationwagon,5 asientos,115 cv,5 Puertas,Plateado,"14.490 €
7%
13.490 €","CLICARS MADRID
Profesional","Consumo medio
4,20
litros/100 km",No,2025-03-05 01:33:54.461456,ref15449081,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-variant-1-6tdi-ready2go-ref15449081,img/coches/15449081-0-65571276967b5a97cb99cc5.63512675.jpeg
VOLKSWAGEN Golf 1.6TDI CR BMT Edition DSG 110,05/2016,Madrid,108.798 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,110 cv,5 Puertas,Negro,13.990 €,"CLICARS MADRID
Profesional","Consumo medio
3,90
litros/100 km",No,2025-03-05 01:34:05.527415,ref15491289,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-1-6tdi-cr-bmt-edition-dsg-110-1-ref15491289,img/coches/15491289-0-379916798967bef686921303.96715427.jpeg
VOLKSWAGEN Golf Variant 1.0 TSI Advance 85kW,11/2019,Madrid,110.710 km,Gasolina,C,12 meses,Manual,Stationwagon,5 asientos,116 cv,5 Puertas,Gris,14.990 €,"CLICARS MADRID
Profesional","Consumo medio
4,80
litros/100 km",No,2025-03-05 01:34:15.639838,ref15410603,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-variant-1-0-tsi-advance-85kw-ref15410603,img/coches/15410603-0-79957179067b064514ef143.74937266.jpeg
VOLKSWAGEN T-Cross 1.0 TSI Advance,11/2021,Madrid,25.727 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,95 cv,5 Puertas,Blanco,"18.490 €
8%
16.990 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:34:26.016879,ref15447783,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-0-tsi-advance-ref15447783,img/coches/15447783-0-360933217567b50f1e66a256.89293546.jpeg
VOLKSWAGEN Passat 2.0TDI EVO Business 110kW,12/2020,Madrid,126.559 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,150 cv,4 Puertas,Gris,18.990 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:34:43.680705,ref15410602,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-2-0tdi-business-110kw-ref15410602,img/coches/15410602-0-147432632167b0641de0ef16.05978430.jpeg
VOLKSWAGEN T-Cross 1.0 TSI Advance 81kW,04/2022,Madrid,59.736 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,110 cv,5 Puertas,Naranja,"17.490 €
9%
15.990 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:34:54.556848,ref15401015,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-0-tsi-advance-81kw-ref15401015,img/coches/15401015-0-285639038167b0644e80b009.76969609.jpeg
VOLKSWAGEN Polo 1.0 TSI 70kW,05/2022,Madrid,27.822 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,95 cv,5 Puertas,Blanco,14.990 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:35:19.751720,ref15348633,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-70kw-ref15348633,img/coches/15348633-0-225250366467b0641e96e340.76539714.jpeg
VOLKSWAGEN Arteon 2.0TDI Elegance DSG7 140kW,07/2020,Madrid,37.405 km,Diesel,C,12 meses,Automático,Coupe,5 asientos,190 cv,5 Puertas,Gris,33.690 €,"CLICARS MADRID
Profesional","Consumo medio
4,70
litros/100 km",No,2025-03-05 01:35:35.674074,ref15340381,https://www.autocasion.com/coches-segunda-mano/volkswagen-arteon-ocasion/arteon-2-0tdi-elegance-dsg7-190-ref15340381,img/coches/15340381-0-383823725467b37bf03bdcd7.29014839.jpeg
VOLKSWAGEN T-Roc 1.0 TSI Advance R-line 81kW,11/2021,Madrid,126.804 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,109 cv,5 Puertas,Negro,"18.990 €
3%
18.490 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:35:47.588621,ref15485246,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-1-0-tsi-advance-r-line-81kw-ref15485246,img/coches/15485246-0-41302865067bd9e87b3e605.79479834.jpeg
VOLKSWAGEN T-Roc 1.0 TSI Edition,12/2019,Madrid,121.749 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,115 cv,5 Puertas,Blanco,"16.990 €
3%
16.490 €","CLICARS MADRID
Profesional","Consumo medio
5,20
litros/100 km",No,2025-03-05 01:36:06.438071,ref15425085,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-1-0-tsi-edition-2-ref15425085,img/coches/15425085-0-226224333867b0641c0bcd66.81926819.jpeg
VOLKSWAGEN Polo 1.0 TSI Life 70kW,01/2022,Madrid,18.716 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,95 cv,5 Puertas,Gris,"15.990 €
6%
14.990 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:36:52.779177,ref15402424,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-life-70kw-ref15402424,img/coches/15402424-0-58733485567b0641d3ac912.23878261.jpeg
VOLKSWAGEN Passat 2.0TDI EVO Executive 110kW,09/2021,Madrid,133.711 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,150 cv,4 Puertas,Blanco,18.990 €,"CLICARS MADRID
Profesional","Consumo medio
4,20
litros/100 km",No,2025-03-05 01:37:04.622361,ref15457070,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-2-0tdi-executive-110kw-ref15457070,img/coches/15457070-0-297414635867b708c03ca6a6.72493920.jpeg
VOLKSWAGEN Polo 1.0 TSI R-Line DSG 81kW,07/2021,Madrid,70.632 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,110 cv,5 Puertas,Negro,"17.990 €
6%
16.990 €","CLICARS MADRID
Profesional","Consumo medio
4,80
litros/100 km",No,2025-03-05 01:37:16.157455,ref15447782,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-r-line-dsg-81kw-ref15447782,img/coches/15447782-0-191315227167b50f1d816493.64933804.jpeg
VOLKSWAGEN Passat 1.6TDI Executive DSG7,06/2020,Madrid,77.333 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,120 cv,4 Puertas,Gris,20.590 €,"CLICARS MADRID
Profesional","Consumo medio
4,20
litros/100 km",No,2025-03-05 01:37:25.679689,ref15498710,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-1-6tdi-executive-dsg7-ref15498710,img/coches/15498710-0-320585360467c048971f8437.07205687.jpeg
VOLKSWAGEN Golf 1.5 TSI Evo Sport DSG7 110kW,04/2018,Madrid,143.370 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,150 cv,5 Puertas,Blanco,16.290 €,"CLICARS MADRID
Profesional","Consumo medio
5,00
litros/100 km",No,2025-03-05 01:37:35.927250,ref15334481,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-1-5-tsi-evo-sport-dsg7-150-1-ref15334481,img/coches/15334481-0-244115500167b37bf073f5c3.43008476.jpeg
VOLKSWAGEN Tiguan 1.5 TSI Advance 110kW,12/2018,Madrid,115.654 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,150 cv,5 Puertas,Gris,18.990 €,"CLICARS MADRID
Profesional","Consumo medio
5,70
litros/100 km",No,2025-03-05 01:37:46.006678,ref15391661,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-1-5-tsi-advance-ref15391661,img/coches/15391661-0-255510308367b0641ac32e79.23420446.jpeg
VOLKSWAGEN Polo 1.0 TSI 70kW,04/2022,Madrid,24.905 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,95 cv,5 Puertas,Blanco,"15.490 €
6%
14.490 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:37:57.527351,ref15371471,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-70kw-ref15371471,img/coches/15371471-0-172509548167b37bf0eec8d6.18264774.jpeg
VOLKSWAGEN Touareg 3.0TDI V6 R-Line Tiptronic 4Motion 210kW,02/2020,Madrid,155.636 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,286 cv,5 Puertas,Negro,38.490 €,"CLICARS MADRID
Profesional","Consumo medio
8,60
litros/100 km",No,2025-03-05 01:38:07.364648,ref15473851,https://www.autocasion.com/coches-segunda-mano/volkswagen-touareg-ocasion/touareg-3-0tdi-v6-r-line-tiptronic-4motion-ref15473851,img/coches/15473851-0-202920789067b9b2336b7d88.47904617.jpeg
VOLKSWAGEN Polo 1.0 TSI 70kW,12/2021,Madrid,79.549 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,95 cv,5 Puertas,Gris,13.990 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:38:16.827028,ref15479855,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-70kw-ref15479855,img/coches/15479855-0-60150742667bc59094c3d08.15280048.jpeg
VOLKSWAGEN Polo 1.0 TSI R-Line 70kW,05/2023,Madrid,28.830 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,95 cv,5 Puertas,Azul,"17.490 €
6%
16.490 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:38:26.928231,ref15340366,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-r-line-70kw-1-ref15340366,img/coches/15340366-0-287943124667b064190e13f6.56662276.jpeg
VOLKSWAGEN Tiguan 2.0TDI Edition 85kW,05/2017,Madrid,135.458 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,115 cv,5 Puertas,Plateado,17.790 €,"CLICARS MADRID
Profesional","Consumo medio
4,70
litros/100 km",No,2025-03-05 01:38:37.720839,ref15489431,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-2-0tdi-bmt-edition-115-ref15489431,img/coches/15489431-0-358788320067be387426ab34.80714080.jpeg
VOLKSWAGEN Taigo 1.0 TSI R-Line DSG 81kW,01/2023,Madrid,24.801 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,110 cv,5 Puertas,Verde,"23.990 €
4%
22.990 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:38:48.136062,ref15457069,https://www.autocasion.com/coches-segunda-mano/volkswagen-taigo-ocasion/taigo-1-0-tsi-r-line-dsg-81kw-ref15457069,img/coches/15457069-0-229984935467b708bb659cd6.23376410.jpeg
VOLKSWAGEN Passat Variant 2.0TDI EVO Business 110kW,12/2020,Madrid,107.495 km,Diesel,C,12 meses,Manual,Stationwagon,5 asientos,150 cv,5 Puertas,Gris,18.990 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:38:59.001994,ref15300766,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-variant-2-0tdi-business-110kw-ref15300766,img/coches/15300766-0-297778530867b064145596d7.88791333.jpeg
VOLKSWAGEN Polo 1.0 TSI R-Line 81kW,12/2020,Madrid,43.731 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Blanco,"15.990 €
6%
14.990 €","CLICARS MADRID
Profesional","Consumo medio
4,90
litros/100 km",No,2025-03-05 01:39:11.587712,ref15290678,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-r-line-81kw-ref15290678,img/coches/15290678-0-54502135067b06404659e22.51009450.jpeg
VOLKSWAGEN T-Roc 2.0TDI Advance DSG7,12/2021,Madrid,108.220 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Blanco,"23.490 €
6%
21.990 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:39:22.597543,ref15365597,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-2-0tdi-advance-dsg7-1-ref15365597,img/coches/15365597-0-207355716567b0641884af00.94490420.jpeg
VOLKSWAGEN T-Roc 1.5 TSI Advance DSG7,12/2020,Madrid,88.069 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Azul,"19.990 €
3%
19.490 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:39:32.443046,ref15454403,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-1-5-tsi-advance-dsg7-1-ref15454403,img/coches/15454403-0-189923421467b61490351e39.04604450.jpeg
VOLKSWAGEN T-Roc 1.5 TSI Advance DSG7,01/2021,Madrid,78.825 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Azul,20.790 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:39:58.899048,ref15325214,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-1-5-tsi-advance-dsg7-1-ref15325214,img/coches/15325214-0-246324599367b06419964a55.22503903.jpeg
VOLKSWAGEN Touran 2.0TDI CR BMT Business and Navi DSG7 85kW RAC,10/2020,Madrid,105.052 km,Diesel,C,12 meses,Automático,Monovolumen,7 asientos,115 cv,5 Puertas,Plateado,"21.990 €
2%
21.490 €","CLICARS MADRID
Profesional","Consumo medio
4,50
litros/100 km",No,2025-03-05 01:40:08.159387,ref15346082,https://www.autocasion.com/coches-segunda-mano/volkswagen-touran-ocasion/touran-2-0tdi-cr-bmt-business-and-navi-dsg7-85kw-rac-ref15346082,img/coches/15346082-0-419001733067b06418050ba2.22005825.jpeg
VOLKSWAGEN Polo 1.0 TSI R-Line DSG 70kW,12/2020,Madrid,91.866 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,95 cv,5 Puertas,Blanco,"15.990 €
6%
14.990 €","CLICARS MADRID
Profesional","Consumo medio
4,70
litros/100 km",No,2025-03-05 01:40:28.881946,ref15422502,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-r-line-dsg-70kw-ref15422502,img/coches/15422502-0-330767038867b0641a2efef9.96650561.jpeg
VOLKSWAGEN T-Roc 1.0 TSI Advance 81kW,03/2021,Madrid,80.795 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,109 cv,5 Puertas,Azul,"18.490 €
5%
17.490 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:40:40.050795,ref15391660,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-1-0-tsi-advance-81kw-ref15391660,img/coches/15391660-0-246915654867b06402884533.66242573.jpeg
VOLKSWAGEN Tiguan Allspace 2.0TDI Sport 4M DSG 110kW,09/2020,Madrid,86.745 km,Diesel,C,12 meses,Automático,Todo Terreno,7 asientos,150 cv,5 Puertas,Gris,32.490 €,"CLICARS MADRID
Profesional","Consumo medio
5,10
litros/100 km",No,2025-03-05 01:40:50.783294,ref15277620,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-allspace-2-0tdi-sport-4m-dsg-150-ref15277620,img/coches/15277620-0-363029739267bc494b567e93.03945823.jpeg
VOLKSWAGEN Polo 1.0 TSI R-Line 70kW,03/2023,Madrid,29.481 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,95 cv,5 Puertas,Blanco,"17.490 €
6%
16.490 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:41:01.424645,ref15300764,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-0-tsi-r-line-70kw-1-ref15300764,img/coches/15300764-0-220331225367b064004d26f2.17925926.jpeg
VOLKSWAGEN T-Roc 1.5 TSI Advance DSG7,05/2021,Madrid,83.655 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Amarillo,"19.990 €
5%
18.990 €","CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:41:13.301041,ref15252707,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-1-5-tsi-advance-dsg7-1-ref15252707,img/coches/15252707-0-418105670967bc494bdc7e94.01269909.jpeg
VOLKSWAGEN Touareg 3.0TDI V6 R-Line Tiptronic 4Motion 170kW,09/2020,Madrid,86.829 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,231 cv,5 Puertas,Blanco,"44.990 €
1%
44.490 €","CLICARS MADRID
Profesional","Consumo medio
7,00
litros/100 km",No,2025-03-05 01:41:24.611781,ref15097416,https://www.autocasion.com/coches-segunda-mano/volkswagen-touareg-ocasion/touareg-3-0tdi-v6-r-line-tiptronic-4motion-170kw-ref15097416,img/coches/15097416-0-205701079267b063fd7f4551.17620049.jpeg
VOLKSWAGEN T-Roc 1.5 TSI Life,04/2023,Madrid,35.203 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,150 cv,5 Puertas,Azul,23.190 €,"CLICARS MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 01:41:33.351890,ref15374985,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-roc-ocasion/t-roc-1-5-tsi-life-ref15374985,img/coches/15374985-0-202207999867bc49471cb4e2.88262628.jpeg
VOLKSWAGEN T-Cross 1.6TDI Edition,12/2019,Madrid,79.896 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,95 cv,5 Puertas,Blanco,"16.790 €
3%
16.290 €","CLICARS MADRID
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 01:41:43.724838,ref15485245,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-6tdi-edition-ref15485245,img/coches/15485245-0-81460227667bd9e8735f1b5.85541808.jpeg
VOLKSWAGEN Tiguan 1.5 TSI Life DSG 110kW,11/2022,Madrid,89.924 km,Diésel,,12 meses,Automático,"4x4, SUV o pickup",,150 cv,5 Puertas,Blanco,"25.990 €
4%
24.990 €","CLICARS MADRID
Profesional",,No,2025-03-05 01:41:52.688096,ref15252711,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/1-5-tsi-life-dsg-110kw-1678a3f43172b8-ref15252711,img/coches/15252711-0-160774913367b06403b0dfe3.19952294.jpeg
